1,'林',0,0
2,'山根',0,0
3,'伊勢田',0,0
4,'白川',0,0
5,'足羽',0,0
6,'加藤',0,0
7,'清水',0,0
8,'田中',0,0
9,'松谷',0,0
10,'北野',0,0
11,'仲西',0,0
12,'八幡',0,0
13,'齋藤',0,0
14,'井戸田',0,0
15,'濵',0,0
16,'松田',0,0
17,'井上',0,0
18,'小川',0,0
19,'荒田',0,0
20,'下西',0,0
21,'大東',0,0
22,'山川',0,0
23,'村田輔',0,0
24,'松本',0,0
25,'池元',0,0
26,'樋口',0,0
27,'角野',0,0
28,'澤田',0,0
29,'吉川',0,0
30,'愼',0,0
31,'渡邉',0,0
32,'赤穂',0,0
33,'嶋田',0,0
34,'中岡',0,0
35,'池田',0,0
36,'ファム',0,0
37,'熊代',0,0
